"ICD9_CD","DX_NM","DX_KEY","DX_STAT","DX_ID"
"995.60","Anaphylactic reaction due to food",1138355,"NOT APPLIC",189027
NA,"Asthma without status asthmaticus, moderate persistent, with acute exacerbation",1906367,"NOT APPLIC",900506
"493.92","Asthma without status asthmaticus, moderate persistent, with acute exacerbation",1906367,"NOT APPLIC",900506
NA,"Other closed fractures of distal end of radius (alone)",1004862,"NOT APPLIC",10634
"734","Flat foot(734)",995582,"NOT APPLIC",8909
"813.42","Other closed fractures of distal end of radius (alone)",1004862,"NOT APPLIC",10634
"V17.5","Family history of asthma",1005272,"NOT APPLIC",14377
NA,"Seizure, febrile",1060833,"NOT APPLIC",44210
"780.31","Seizure, febrile",1060833,"NOT APPLIC",44210
NA,"Family history of asthma",1005272,"NOT APPLIC",14377
"756.3","Other congenital anomaly of ribs and sternum",993763,"NOT APPLIC",9410
NA,"Other congenital anomaly of ribs and sternum",993763,"NOT APPLIC",9410
"003.9","Salmonella infection, unspecified",992163,"NOT APPLIC",22
NA,"Salmonella infection, unspecified",992163,"NOT APPLIC",22
"333.3","Tics of organic origin",991163,"NOT APPLIC",3428
NA,"Tics of organic origin",991163,"NOT APPLIC",3428
NA,"Other specified disorders of bladder",1283445,"NOT APPLIC",292991
"596.89","Other specified disorders of bladder",1283445,"NOT APPLIC",292991
"331.3","Communicating hydrocephalus",1002010,"NOT APPLIC",3414
NA,"Communicating hydrocephalus",1002010,"NOT APPLIC",3414
NA,"Asthma with exacerbation, mild intermittent",1863018,"DELETED",897474
"493.92","Asthma with exacerbation, mild intermittent",1863018,"DELETED",897474
NA,"Lymphosarcoma, unspecified site, extranodal and solid organ sites",1002124,"NOT APPLIC",1842
"200.10","Lymphosarcoma, unspecified site, extranodal and solid organ sites",1002124,"NOT APPLIC",1842
NA,"Migraine headache",1172726,"NOT APPLIC",48236
"346.90","Migraine headache",1172726,"NOT APPLIC",48236
NA,"Allergic reaction to insect sting",1379810,"NOT APPLIC",387937
"989.5","Allergic reaction to insect sting",1379810,"NOT APPLIC",387937
"E905.5","Allergic reaction to insect sting",1379810,"NOT APPLIC",387937
"478.19","Other diseases of nasal cavity and sinuses(478.19)",999411,"NOT APPLIC",84826
"995.29","Unspecified adverse effect of other drug, medicinal and biological substance(995.29)",999211,"NOT APPLIC",92793
"493.91","Status asthmaticus, unspecified asthma severity",1908345,"DELETED",899060
NA,"Status asthmaticus, unspecified asthma severity",1908345,"DELETED",899060
NA,"Glioma of brain",1157377,"NOT APPLIC",185832
"191.9","Glioma of brain",1157377,"NOT APPLIC",185832
NA,"Vaso-occlusive sickle cell crisis",1326740,"NOT APPLIC",333504
"783.9","Decreased oral intake",1250419,"NOT APPLIC",260881
NA,"Decreased oral intake",1250419,"NOT APPLIC",260881
"282.62","Vaso-occlusive sickle cell crisis",1326740,"NOT APPLIC",333504
"989.5","Bite or sting by insect, initial encounter",1623224,"DELETED",617848
"E906.4","Bite or sting by insect, initial encounter",1623224,"DELETED",617848
"E905.5","Bite or sting by insect, initial encounter",1623224,"DELETED",617848
NA,"Insect bite, nonvenomous of trunk, without mention of infection",1121615,"DELETED",62852
"E906.4","Insect bite, nonvenomous of trunk, without mention of infection",1121615,"DELETED",62852
"911.4","Insect bite, nonvenomous of trunk, without mention of infection",1121615,"DELETED",62852
"079.99","Viral illness",1133466,"NOT APPLIC",172250
NA,"Personal history of other disorders of nervous system and sense organs",1002664,"NOT APPLIC",15141
"V12.49","Personal history of other disorders of nervous system and sense organs",1002664,"NOT APPLIC",15141
NA,"Viral illness",1133466,"NOT APPLIC",172250
"493.92","Reactive airway disease with wheezing, mild intermittent, with acute exacerbation",1882237,"NOT APPLIC",912340
NA,"Reactive airway disease with wheezing, mild intermittent, with acute exacerbation",1882237,"NOT APPLIC",912340
NA,"Unspecified congenital anomaly of brain, spinal cord, and nervous system",1001494,"NOT APPLIC",9037
"742.9","Unspecified congenital anomaly of brain, spinal cord, and nervous system",1001494,"NOT APPLIC",9037
NA,"Congenital renal agenesis and dysgenesis",1001174,"NOT APPLIC",9286
"704.8","Other specified disease of hair and hair follicles",991654,"NOT APPLIC",7969
"753.0","Congenital renal agenesis and dysgenesis",1001174,"NOT APPLIC",9286
NA,"Other specified disease of hair and hair follicles",991654,"NOT APPLIC",7969
NA,"Aspiration of liquid",1242537,"NOT APPLIC",250063
"934.9","Aspiration of liquid",1242537,"NOT APPLIC",250063
NA,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",1001039,"NOT APPLIC",3582
"346.90","Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",1001039,"NOT APPLIC",3582
"344.00","Spastic quadriplegia",1114601,"NOT APPLIC",130079
NA,"Spastic quadriplegia",1114601,"NOT APPLIC",130079
NA,"Plexiform neurofibroma",1058121,"NOT APPLIC",157120
NA,"Nonspecific abnormal electrocardiogram (ECG)",1139642,"NOT APPLIC",89463
"E906.4","Multiple sites, insect bite, nonvenomous",1110681,"NOT APPLIC",89955
"794.31","Nonspecific abnormal electrocardiogram (ECG)",1139642,"NOT APPLIC",89463
"215.9","Plexiform neurofibroma",1058121,"NOT APPLIC",157120
"486","Bilateral pneumonia",1181363,"NOT APPLIC",205919
"786.07","Wheezing symptom",1255524,"NOT APPLIC",266513
NA,"Multiple sites, insect bite, nonvenomous",1110681,"NOT APPLIC",89955
"919.4","Multiple sites, insect bite, nonvenomous",1110681,"NOT APPLIC",89955
NA,"Bilateral pneumonia",1181363,"NOT APPLIC",205919
NA,"Wheezing symptom",1255524,"NOT APPLIC",266513
"701.1","Acquired keratoderma",1001220,"NOT APPLIC",7943
NA,"Congenital CMV",1051301,"NOT APPLIC",123740
NA,"Acquired keratoderma",1001220,"NOT APPLIC",7943
"771.1","Congenital CMV",1051301,"NOT APPLIC",123740
"V54.15","Aftercare for healing traumatic fracture of upper leg",991389,"NOT APPLIC",30863
NA,"Aftercare for healing traumatic fracture of upper leg",991389,"NOT APPLIC",30863
"V17.2","Family history of other neurological diseases",1007389,"NOT APPLIC",14374
"E865.8","Accidental poisoning from other specified foods(E865.8)",999869,"NOT APPLIC",13444
NA,"Family history of other neurological diseases",1007389,"NOT APPLIC",14374
"272.4","Other and unspecified hyperlipidemia",1006727,"NOT APPLIC",2620
NA,"Other and unspecified hyperlipidemia",1006727,"NOT APPLIC",2620
NA,"History of anesthesia reaction",1354212,"NOT APPLIC",371971
"V15.89","History of anesthesia reaction",1354212,"NOT APPLIC",371971
NA,"Family history of malignant neoplasm of trachea, bronchus, and lung",1003556,"NOT APPLIC",14362
NA,"Family history of malignant neoplasm of prostate",1006676,"NOT APPLIC",15144
NA,"Dysuria",997836,"NOT APPLIC",9838
"711.06","Pyogenic arthritis, lower leg",993116,"NOT APPLIC",8029
"V16.42","Family history of malignant neoplasm of prostate",1006676,"NOT APPLIC",15144
NA,"Pyogenic arthritis, lower leg",993116,"NOT APPLIC",8029
"788.1","Dysuria",997836,"NOT APPLIC",9838
"V16.1","Family history of malignant neoplasm of trachea, bronchus, and lung",1003556,"NOT APPLIC",14362
NA,"Diaper rash",1059222,"NOT APPLIC",16621
"691.0","Diaper rash",1059222,"NOT APPLIC",16621
"V16.51","Family history of malignant neoplasm of kidney",1002858,"NOT APPLIC",15211
NA,"Family history of malignant neoplasm of kidney",1002858,"NOT APPLIC",15211
NA,"Other diseases of larynx",1000188,"NOT APPLIC",5406
"215.0","Other benign neoplasm of connective and other soft tissue of head, face, and neck",990908,"NOT APPLIC",2186
"478.79","Other diseases of larynx",1000188,"NOT APPLIC",5406
NA,"Other benign neoplasm of connective and other soft tissue of head, face, and neck",990908,"NOT APPLIC",2186
"384.01","Bullous myringitis of right ear",1273112,"NOT APPLIC",277418
NA,"Bullous myringitis of right ear",1273112,"NOT APPLIC",277418
"755.63","Other congenital deformity of hip (joint)",995871,"NOT APPLIC",9389
NA,"Other congenital deformity of hip (joint)",995871,"NOT APPLIC",9389
"V70.0","Health care maintenance",1325716,"NOT APPLIC",337016
NA,"Health care maintenance",1325716,"NOT APPLIC",337016
NA,"Other anxiety states",1001903,"NOT APPLIC",3015
"300.09","Other anxiety states",1001903,"NOT APPLIC",3015
NA,"Serum sickness",1109984,"NOT APPLIC",34283
"999.59","Serum sickness",1109984,"NOT APPLIC",34283
"553.1","Umbilical hernia",1037635,"NOT APPLIC",92007
NA,"Umbilical hernia",1037635,"NOT APPLIC",92007
"741.90","Spina bifida without mention of hydrocephalus, unspecified region",1010099,"NOT APPLIC",9022
NA,"Spina bifida without mention of hydrocephalus, unspecified region",1010099,"NOT APPLIC",9022
"745.5","ASD (atrial septal defect), ostium secundum",1144661,"NOT APPLIC",157722
NA,"ASD (atrial septal defect), ostium secundum",1144661,"NOT APPLIC",157722
NA,"Bronchiolitis, acute",1230782,"NOT APPLIC",240245
"466.19","Bronchiolitis, acute",1230782,"NOT APPLIC",240245
"989.5","Spider bite",1064475,"NOT APPLIC",66414
"E905.1","Spider bite",1064475,"NOT APPLIC",66414
NA,"Spider bite",1064475,"NOT APPLIC",66414
NA,"Observation for suspected cardiovascular disease",1003630,"NOT APPLIC",14884
"V71.7","Observation for suspected cardiovascular disease",1003630,"NOT APPLIC",14884
NA,"ACP (advance care planning)",1223753,"NOT APPLIC",236512
"V65.49","ACP (advance care planning)",1223753,"NOT APPLIC",236512
NA,"Status post umbilical hernia repair, follow-up exam",1145199,"NOT APPLIC",168002
"V67.09","Status post umbilical hernia repair, follow-up exam",1145199,"NOT APPLIC",168002
NA,"Insulin pump in place",1213200,"NOT APPLIC",221278
"V45.85","Insulin pump in place",1213200,"NOT APPLIC",221278
NA,"Panhypopituitarism",996102,"NOT APPLIC",2504
"253.2","Panhypopituitarism",996102,"NOT APPLIC",2504
NA,"Jaundice, hemolytic",1057383,"NOT APPLIC",66407
"789.03","Abdominal pain, right lower quadrant",993142,"NOT APPLIC",9870
NA,"Abdominal pain, right lower quadrant",993142,"NOT APPLIC",9870
"283.9","Jaundice, hemolytic",1057383,"NOT APPLIC",66407
NA,"Bloody diarrhea",1012992,"NOT APPLIC",136285
"787.91","Bloody diarrhea",1012992,"NOT APPLIC",136285
"528.9","Uvular swelling",1283436,"NOT APPLIC",292982
NA,"Uvular swelling",1283436,"NOT APPLIC",292982
NA,"Other and unspecified special symptom or syndrome, not elsewhere classified",995208,"NOT APPLIC",3257
"786.7","Abnormal chest sounds",990968,"NOT APPLIC",9818
NA,"Abnormal chest sounds",990968,"NOT APPLIC",9818
"307.9","Other and unspecified special symptom or syndrome, not elsewhere classified",995208,"NOT APPLIC",3257
"V58.89","Allergy to food, subsequent encounter",1577297,"DELETED",624604
"477.2","Allergic rhinitis due to animal hair and dander",1049803,"NOT APPLIC",142521
NA,"Allergic rhinitis due to animal hair and dander",1049803,"NOT APPLIC",142521
"466.19","Bronchiolitis",1018482,"NOT APPLIC",43070
NA,"Bronchiolitis",1018482,"NOT APPLIC",43070
"110.0","Tinea capitis",1075803,"NOT APPLIC",36665
NA,"Tinea capitis",1075803,"NOT APPLIC",36665
NA,"Insect bite of thigh, left, initial encounter",1609411,"NOT APPLIC",603990
"E906.4","Insect bite of thigh, left, initial encounter",1609411,"NOT APPLIC",603990
"916.4","Insect bite of thigh, left, initial encounter",1609411,"NOT APPLIC",603990
NA,"Polyuria",999803,"NOT APPLIC",9855
"788.42","Polyuria",999803,"NOT APPLIC",9855
NA,"Nontoxic uninodular goiter",992321,"NOT APPLIC",2388
"241.0","Nontoxic uninodular goiter",992321,"NOT APPLIC",2388
NA,"Contact dermatitis and other eczema due to food in contact with skin",998690,"NOT APPLIC",7877
"692.5","Contact dermatitis and other eczema due to food in contact with skin",998690,"NOT APPLIC",7877
NA,"RSV bronchiolitis",1241733,"NOT APPLIC",251016
"466.11","RSV bronchiolitis",1241733,"NOT APPLIC",251016
"V70.7","Examination of participant in clinical trial",1001092,"NOT APPLIC",14870
NA,"Weakness",1056133,"NOT APPLIC",91319
"259.1","Central precocious puberty",1028972,"NOT APPLIC",172679
"780.79","Weakness",1056133,"NOT APPLIC",91319
NA,"Physical child abuse, suspected",1041132,"NOT APPLIC",157073
NA,"Examination of participant in clinical trial",1001092,"NOT APPLIC",14870
NA,"Eyelid edema",1124014,"NOT APPLIC",63397
"V71.81","Physical child abuse, suspected",1041132,"NOT APPLIC",157073
NA,"Central precocious puberty",1028972,"NOT APPLIC",172679
"374.82","Eyelid edema",1124014,"NOT APPLIC",63397
"786.09","Breathing difficulty",1100536,"NOT APPLIC",135498
"729.5","Arm pain, left",1227098,"NOT APPLIC",233327
NA,"Breathing difficulty",1100536,"NOT APPLIC",135498
NA,"Arm pain, left",1227098,"NOT APPLIC",233327
"381.10","Simple or unspecified chronic serous otitis media",1003525,"NOT APPLIC",4652
NA,"Acute upper respiratory infections of unspecified site",992925,"NOT APPLIC",5343
NA,"Simple or unspecified chronic serous otitis media",1003525,"NOT APPLIC",4652
NA,"Unspecified sleep apnea",990565,"NOT APPLIC",9734
"465.9","Acute upper respiratory infections of unspecified site",992925,"NOT APPLIC",5343
"780.57","Unspecified sleep apnea",990565,"NOT APPLIC",9734
"V15.09","Atopy",1252529,"NOT APPLIC",260548
NA,"Atopy",1252529,"NOT APPLIC",260548
"518.83","Chronic respiratory failure",996124,"NOT APPLIC",15171
"V54.89","Other orthopedic aftercare(V54.89)",1002644,"NOT APPLIC",30894
NA,"Chronic respiratory failure",996124,"NOT APPLIC",15171
NA,"Hemangioma of intra-abdominal structures",1004051,"NOT APPLIC",2276
NA,"Family problems",1029691,"NOT APPLIC",163346
"V61.9","Family problems",1029691,"NOT APPLIC",163346
"228.04","Hemangioma of intra-abdominal structures",1004051,"NOT APPLIC",2276
NA,"Eating disorder, unspecified",1003264,"NOT APPLIC",3245
NA,"Presence of intrauterine contraceptive device",994984,"NOT APPLIC",14604
"307.50","Eating disorder, unspecified",1003264,"NOT APPLIC",3245
"V45.51","Presence of intrauterine contraceptive device",994984,"NOT APPLIC",14604
NA,"Disturbance of skin sensation",996027,"NOT APPLIC",9752
"782.0","Disturbance of skin sensation",996027,"NOT APPLIC",9752
NA,"Viral conjunctivitis",1074428,"NOT APPLIC",44171
NA,"Plagiocephaly",1081828,"NOT APPLIC",20646
"077.99","Viral conjunctivitis",1074428,"NOT APPLIC",44171
"754.0","Plagiocephaly",1081828,"NOT APPLIC",20646
"478.74","Stenosis of larynx",1000174,"NOT APPLIC",5404
NA,"Stenosis of larynx",1000174,"NOT APPLIC",5404
"528.5","Lip swelling",1139776,"NOT APPLIC",166807
"704.00","Alopecia",1158696,"NOT APPLIC",91620
NA,"Lip swelling",1139776,"NOT APPLIC",166807
NA,"Alopecia",1158696,"NOT APPLIC",91620
NA,"Tracheocutaneous fistula following tracheostomy",1311699,"NOT APPLIC",320704
"519.09","Tracheocutaneous fistula following tracheostomy",1311699,"NOT APPLIC",320704
"564.1","Irritable bowel syndrome",1002720,"NOT APPLIC",5971
NA,"Gastroenteritis",1122882,"NOT APPLIC",47135
NA,"Irritable bowel syndrome",1002720,"NOT APPLIC",5971
"558.9","Gastroenteritis",1122882,"NOT APPLIC",47135
"V64.05","Vaccine refused by parent",1269444,"NOT APPLIC",284822
NA,"Vaccine refused by parent",1269444,"NOT APPLIC",284822
"E932.0","Adrenal cortical steroids causing adverse effect in therapeutic use",1005260,"NOT APPLIC",13800
NA,"Adrenal cortical steroids causing adverse effect in therapeutic use",1005260,"NOT APPLIC",13800
"923.20","Contusion of hand(s)",995589,"NOT APPLIC",11916
NA,"Contusion of hand(s)",995589,"NOT APPLIC",11916
NA,"UTI (urinary tract infection)",1027549,"NOT APPLIC",68762
"599.0","UTI (urinary tract infection)",1027549,"NOT APPLIC",68762
"924.20","Contusion of foot, left, initial encounter",1548277,"DELETED",589449
NA,"Contusion of foot, left, initial encounter",1548277,"DELETED",589449
"478.29","Other diseases of pharynx, not elsewhere classified(478.29)",1001257,"NOT APPLIC",5391
NA,"Other health problem within the family",997297,"NOT APPLIC",14781
"V61.49","Other health problem within the family",997297,"NOT APPLIC",14781
NA,"Anemia, deficiency, G-6-PD",1121499,"NOT APPLIC",65586
"282.2","Anemia, deficiency, G-6-PD",1121499,"NOT APPLIC",65586
"765.24","27-28 completed weeks of gestation",996647,"NOT APPLIC",25402
NA,"27-28 completed weeks of gestation",996647,"NOT APPLIC",25402
"462","Sore throat",1221930,"NOT APPLIC",230761
NA,"History of urinary frequency",1263131,"NOT APPLIC",281556
"V13.09","History of urinary frequency",1263131,"NOT APPLIC",281556
NA,"Sore throat",1221930,"NOT APPLIC",230761
NA,"Unspecified hypertensive kidney disease with chronic kidney disease stage I through stage IV, or unspecified",1008941,"NOT APPLIC",4900
"403.90","Unspecified hypertensive kidney disease with chronic kidney disease stage I through stage IV, or unspecified",1008941,"NOT APPLIC",4900
NA,"Acute sinusitis, unspecified",1001138,"NOT APPLIC",5325
"701.5","Other abnormal granulation tissue",1001338,"NOT APPLIC",7947
NA,"Other abnormal granulation tissue",1001338,"NOT APPLIC",7947
"461.9","Acute sinusitis, unspecified",1001138,"NOT APPLIC",5325
NA,"Stye, right",1700188,"DELETED",716783
"373.11","Stye, right",1700188,"DELETED",716783
"493.92","RAD (reactive airway disease) with wheezing, mild intermittent, with acute exacerbation",1872641,"NOT APPLIC",894890
NA,"RAD (reactive airway disease) with wheezing, mild intermittent, with acute exacerbation",1872641,"NOT APPLIC",894890
NA,"Other specified acquired hypothyroidism",1003606,"NOT APPLIC",2419
"244.8","Other specified acquired hypothyroidism",1003606,"NOT APPLIC",2419
NA,"Vesicular dermatitis",1250090,"NOT APPLIC",253928
"692.9","Vesicular dermatitis",1250090,"NOT APPLIC",253928
NA,"Other specified disorder of penis",997871,"NOT APPLIC",6300
"607.89","Other specified disorder of penis",997871,"NOT APPLIC",6300
NA,"Partial agenesis of corpus callosum",1368596,"NOT APPLIC",373446
